Semana,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
1,0.3148148148148148,21.333333333333332,21.466666666666665,88.26190476190476,84.76785714285714
2,0.2357142857142857,26.0,25.076923076923077,84.44642857142857,79.76785714285714
3,0.00641025641025641,25.130434782608695,24.736842105263158,82.36309523809524,79.24404761904762
4,0.07692307692307693,24.80952380952381,24.727272727272727,83.5,81.61904761904762
5,0.08387096774193549,24.352941176470587,23.705882352941178,80.3452380952381,77.86904761904762
6,0.6013986013986014,24.22222222222222,24.210526315789473,83.95238095238095,82.30357142857143
7,0.2465753424657534,26.357142857142858,23.0,82.58928571428571,80.69642857142857
8,0.0,25.285714285714285,24.352941176470587,77.92261904761905,75.73214285714286
9,0.0,24.08695652173913,24.0,78.3452380952381,75.80357142857143
10,0.07333333333333333,25.6875,23.263157894736842,81.45833333333333,79.44047619047619
11,0.0125,26.153846153846153,23.88235294117647,78.75,76.2202380952381
12,0.0,25.944444444444443,23.5,78.47619047619048,75.83928571428571
13,0.025806451612903226,25.5,22.25,81.74404761904762,79.7797619047619
14,0.12949640287769784,23.41176470588235,21.333333333333332,83.25595238095238,81.55952380952381
15,0.018867924528301886,23.125,20.923076923076923,85.73809523809524,82.22155688622755
16,0.012738853503184714,22.526315789473685,21.5,83.74404761904762,78.22619047619048
17,0.0,22.473684210526315,19.72222222222222,84.60714285714286,79.52380952380952
18,0.0,22.5,21.9375,84.57142857142857,79.28571428571429
19,0.0,20.214285714285715,18.38888888888889,85.1547619047619,80.33928571428571
20,0.006172839506172839,19.555555555555557,15.1,83.92261904761905,78.30357142857143
21,0.0,19.764705882352942,19.38095238095238,83.39880952380952,78.02380952380952
22,0.045454545454545456,18.714285714285715,18.875,85.1118881118881,80.05594405594405
23,,22.307692307692307,16.88888888888889,83.01785714285714,77.36309523809524
24,,20.357142857142858,18.833333333333332,83.57738095238095,78.98809523809524
25,,18.470588235294116,18.076923076923077,79.4047619047619,73.55357142857143
26,0.0,18.3,18.5,81.66071428571429,75.92261904761905
27,0.0,19.785714285714285,15.882352941176471,79.6144578313253,73.5421686746988
28,0.0,20.357142857142858,19.529411764705884,75.48214285714286,70.28571428571429
29,0.01818181818181818,20.416666666666668,18.38888888888889,82.2202380952381,77.58333333333333
30,0.0,19.2,19.77777777777778,80.47619047619048,75.19642857142857
31,0.0,21.357142857142858,16.75,80.26785714285714,74.61904761904762
32,0.0,22.043478260869566,20.545454545454547,76.74404761904762,71.4047619047619
33,0.04294478527607362,22.0,20.125,77.17261904761905,72.7202380952381
34,0.020689655172413793,23.90909090909091,19.571428571428573,77.43452380952381,70.66071428571429
35,0.013071895424836602,20.45,20.894736842105264,82.43452380952381,78.53571428571429
36,0.017964071856287425,21.727272727272727,20.25,73.11904761904762,68.05952380952381
37,0.0,24.761904761904763,22.294117647058822,69.92857142857143,64.68452380952381
38,0.0,22.857142857142858,22.176470588235293,69.92261904761905,63.38095238095238
39,0.006622516556291391,22.4,20.0,78.68452380952381,74.17857142857143
40,0.0,25.3125,24.0,81.625,76.68452380952381
41,0.0,22.0,21.636363636363637,83.51190476190476,79.60714285714286
42,0.19078947368421054,22.285714285714285,21.526315789473685,84.18452380952381,79.80357142857143
43,0.0125,23.333333333333332,22.833333333333332,82.74404761904762,78.19642857142857
44,0.0196078431372549,26.9375,23.066666666666666,82.61309523809524,77.25595238095238
45,0.0,26.166666666666668,23.636363636363637,72.93452380952381,66.36904761904762
46,0.12337662337662338,26.533333333333335,31.5,75.14285714285714,67.50595238095238
47,0.052980132450331126,25.0,23.8125,82.01190476190476,76.83928571428571
48,0.0,24.3,24.214285714285715,81.4702380952381,75.92857142857143
49,0.0,27.94736842105263,25.818181818181817,80.07738095238095,74.38095238095238
50,0.0,24.36842105263158,24.807692307692307,76.51190476190476,70.83333333333333
51,0.006535947712418301,27.88888888888889,23.0625,77.69642857142857,70.81547619047619
52,0.04519774011299435,23.65,24.1,81.63020833333333,75.80729166666667
