Semana,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
1,0.01834862385321101,26.133333333333333,26.0,79.48333333333333,74.6
2,0.0,29.210526315789473,27.0,76.07142857142857,71.04166666666667
3,0.0,27.3,26.533333333333335,76.51190476190476,71.69642857142857
4,0.15384615384615385,23.866666666666667,23.095238095238095,84.38095238095238,80.78571428571429
5,0.0,27.470588235294116,27.0,78.56547619047619,73.57738095238095
6,0.0,27.57894736842105,24.6875,79.01190476190476,74.52380952380952
7,0.038461538461538464,25.954545454545453,23.73913043478261,82.89285714285714,79.10714285714286
8,0.006211180124223602,26.818181818181817,26.0,76.67261904761905,71.70238095238095
9,0.15748031496062992,24.789473684210527,24.0,85.47619047619048,81.73809523809524
10,0.056338028169014086,23.125,22.692307692307693,82.73214285714286,78.94642857142857
11,0.006369426751592357,25.8,26.5,80.01190476190476,75.02380952380952
12,0.0,26.4,25.625,79.88690476190476,75.2202380952381
13,0.024844720496894408,23.0,23.36842105263158,76.875,70.91071428571429
14,0.0821917808219178,24.789473684210527,24.5625,80.5297619047619,75.36309523809524
15,0.013422818791946308,23.428571428571427,23.2,81.56547619047619,77.375
16,0.0,24.1,22.894736842105264,78.21428571428571,73.39285714285714
17,0.0,24.428571428571427,21.75,78.82142857142857,73.25595238095238
18,0.006211180124223602,23.0,23.333333333333332,78.81547619047619,73.45833333333333
19,0.00641025641025641,19.53846153846154,20.764705882352942,78.05952380952381,72.54761904761905
20,0.0,21.6,21.0,82.57738095238095,78.27380952380952
21,0.0,23.076923076923077,20.75,81.8452380952381,77.13690476190476
22,0.018518518518518517,20.3125,17.4,77.01190476190476,71.16071428571429
23,0.0,22.9375,20.666666666666668,81.30952380952381,76.16071428571429
24,0.0,26.333333333333332,23.470588235294116,80.16666666666667,75.10714285714286
25,0.01282051282051282,22.2,20.736842105263158,80.4047619047619,75.58333333333333
26,0.0,22.94736842105263,20.733333333333334,76.32142857142857,70.45238095238095
27,0.0,20.904761904761905,21.047619047619047,79.82738095238095,75.66666666666667
28,0.0,22.22222222222222,21.666666666666668,77.92857142857143,72.82738095238095
29,0.0,21.066666666666666,21.071428571428573,78.6547619047619,73.7202380952381
30,0.0,23.576923076923077,22.307692307692307,81.01190476190476,75.88095238095238
31,0.05161290322580645,20.666666666666668,20.63157894736842,80.52380952380952,75.52380952380952
32,0.0,20.375,19.5,79.25,73.5952380952381
33,0.0,23.333333333333332,22.615384615384617,76.48809523809524,71.04761904761905
34,0.019867549668874173,22.428571428571427,21.055555555555557,79.31547619047619,75.03571428571429
35,0.0,20.88888888888889,21.2,74.7202380952381,69.55357142857143
36,0.0,23.875,23.0625,78.48809523809524,73.04761904761905
37,0.0,25.77777777777778,22.5,75.51190476190476,70.32738095238095
38,0.0,24.38888888888889,23.3125,76.14285714285714,71.11309523809524
39,0.05426356589147287,22.15,21.105263157894736,83.86904761904762,79.91666666666667
40,0.0,25.47826086956522,25.642857142857142,78.5,73.88690476190476
41,0.0,24.454545454545453,24.72222222222222,80.49404761904762,76.80357142857143
42,0.0,23.75,23.642857142857142,77.9047619047619,73.48809523809524
43,0.06569343065693431,23.875,23.0,80.3452380952381,75.69642857142857
44,0.22794117647058823,24.227272727272727,23.125,83.33333333333333,78.73214285714286
45,0.031446540880503145,22.0,20.894736842105264,77.50595238095238,72.82142857142857
46,0.2550335570469799,25.82608695652174,24.045454545454547,83.23214285714286,79.30952380952381
47,0.020134228187919462,24.181818181818183,24.25,80.31547619047619,75.79761904761905
48,0.0457516339869281,23.68421052631579,25.071428571428573,82.66071428571429,78.17857142857143
49,0.0,27.384615384615383,26.0,78.64880952380952,73.82738095238095
50,0.0,24.823529411764707,24.92,81.97619047619048,77.70833333333333
51,0.0,25.8125,26.0,76.04166666666667,71.21428571428571
52,0.23943661971830985,25.444444444444443,24.076923076923077,85.14285714285714,81.19642857142857
53,0.0,29.285714285714285,26.285714285714285,72.85416666666667,67.59375
