Semana,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
1,0.062247597827600594,0.6005703683342496,0.5932659932659935,0.6988224431905828,0.6528476644904752
2,0.028781147382654013,0.764231096006797,0.5824915824915824,0.4976284792279832,0.5045603243469354
3,0.0,0.5750584112149533,0.5037037037037037,0.30367724035236027,0.30650463620908786
4,0.0,0.7283878504672897,0.681045751633987,0.17069478637699595,0.1943346543892484
5,0.054256352160543767,0.668516355140187,0.5145299145299145,0.5346467656779933,0.5186780145191017
6,0.21243227830054168,0.6030957943925235,0.44592592592592584,0.7572515410103106,0.7412375022568783
7,0.012056967146787494,0.6310358255451717,0.5447811447811447,0.7686890563072933,0.7293676629108635
8,0.005756229476530803,0.5432973130841121,0.46296296296296297,0.7166227553284917,0.6940548908564694
9,0.0,0.6186091258933479,0.48262108262108266,0.5733977503409046,0.5446432880885087
10,0.16834256016269342,0.5356308411214953,0.4507122507122507,0.7128671532906766,0.6829269164695807
11,0.010880677669052128,0.5731113707165109,0.5851851851851851,0.6304146176422799,0.6004315330147781
12,0.005310806957513498,0.5916294189353922,0.5524366471734892,0.5870544850238685,0.5464237639904113
13,0.0,0.5015576323987537,0.5148148148148148,0.6469734084453744,0.6154172051891219
14,0.04274086557424068,0.4265965732087227,0.38370370370370377,0.6353651839648546,0.6045859767858834
15,0.022445674688359115,0.3148364485981307,0.36666666666666664,0.6220498676489646,0.5930128834235189
16,0.0,0.3720794392523361,0.2662309368191721,0.6638736176155425,0.6379698999465497
17,0.0,0.28154205607476634,0.3234567901234565,0.6780424798491179,0.6634900545404817
18,0.0,0.22021028037383178,0.24183006535947718,0.6534603574197821,0.6249130766659337
19,0.005719330569629961,0.1676401869158878,0.24102564102564109,0.710477224721158,0.6993963185621763
20,0.0,0.3469176851186197,0.6296296296296297,0.6215377400983532,0.610075777483415
21,0.0,0.34871495327102825,0.3592592592592593,0.6031011482763515,0.6017668899412049
22,0.0,0.18297313084112146,0.2,0.7644213267188668,0.7557780554557464
23,0.01632101650357815,0.28263726635514014,0.26734006734006754,0.7591293420292181,0.7468756759462352
24,0.0,0.2727803738317757,0.08663446054750394,0.6758232604631363,0.668683109254363
25,0.00544033883452602,0.15230724299065415,0.13086419753086412,0.6915285053485449,0.6863394952815599
26,0.0,0.0,0.0,0.6479976635465965,0.6261000606005352
27,0.0,0.047897196261682186,0.11308641975308652,0.6961376533040455,0.6688314822461882
28,0.0,0.25525700934579426,0.28296296296296286,0.5701542758537004,0.5440497961212081
29,0.0,0.24784327821710989,0.08477366255144042,0.5442064799560681,0.527728767020438
30,0.016729041916167663,0.019421728971962603,0.03492063492063487,0.4627781994088939,0.45725159590347514
31,0.0,0.18808411214953238,0.2,0.50818684222975,0.5066598021812616
32,0.0,0.33936915887850466,0.22666666666666663,0.5626430717780702,0.5637834040339578
33,0.011015007022990984,0.3567464953271025,0.29790660225442844,0.4329040922899095,0.43662775003977455
34,0.0,0.5312499999999999,0.25925925925925924,0.2382956230576691,0.25754154890677694
35,0.0,0.48075504181013273,0.31193415637860084,0.48138550041443257,0.48069452861185424
36,0.0,0.3866822429906543,0.3947089947089947,0.5921757605299802,0.5970189542027989
37,0.0,0.5582267584849975,0.4120857699805067,0.4709722402186723,0.4842554804156589
38,0.02203001404598206,0.4283002336448598,0.37407407407407406,0.433928347391132,0.42327418077550816
39,0.10420035840727303,0.5765186915887851,0.47851851851851845,0.556695563823639,0.5398834825107568
40,0.17469955194506093,0.3189252336448597,0.34814814814814815,0.7726153675286456,0.7777372582458736
41,0.03163884995965514,0.3669684579439252,0.49173789173789173,0.649021918647819,0.6578518808511246
42,0.11896207584830336,0.3155579989004947,0.21616161616161642,0.7087701328857875,0.7206136563931774
43,0.0,0.38230140186915884,0.40411522633744845,0.7282309798090116,0.7274388140171362
44,0.05948103792415163,0.4699182242990653,0.4031746031746031,0.6654100002673761,0.6582969998266001
45,0.0,0.3148364485981307,0.2662309368191721,0.7256703420559559,0.7220973863114294
46,0.11722540320818216,0.43979994158878505,0.3091617933723194,0.6000283829726845,0.5903421695706658
47,0.0,0.5619158878504672,0.36790123456790097,0.5595703064744031,0.5413790822683547
48,0.023325897225157526,0.5509637850467289,0.5076923076923078,0.5964434901184064,0.5783239572328257
49,0.13348106935734827,0.4579439252336447,0.3935802469135802,0.7784194797689052,0.7468756759462352
50,0.04525731146402845,0.5001229709788491,0.564021164021164,0.7432533879602721,0.7271420680334859
51,0.016729041916167663,0.5492601246105918,0.4933333333333333,0.5933707248147397,0.5660089989113354
52,0.061532108197398294,0.4742990654205607,0.31851851851851853,0.8171021807584014,0.7833754319352307
53,0.0,0.5892961448598131,0.5259259259259259,0.7744310924808123,0.7396593531620103
