Data,Hora UTC,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%)
2022/01/01,0000 UTC,0,"19,8","19,6",92.0,90.0
2022/01/01,0100 UTC,0,"19,8","19,5",92.0,90.0
2022/01/01,0200 UTC,0,"19,6","18,9",92.0,90.0
2022/01/01,0300 UTC,0,"18,9","18,6",93.0,92.0
2022/01/01,0400 UTC,0,"18,8","18,6",94.0,93.0
2022/01/01,0500 UTC,0,"19,1","18,8",93.0,92.0
2022/01/01,0600 UTC,"0,4","19,1",19,93.0,92.0
2022/01/01,0700 UTC,"0,4","19,1",19,93.0,93.0
2022/01/01,0800 UTC,0,19,"18,8",94.0,93.0
2022/01/01,0900 UTC,0,"19,2",19,94.0,92.0
2022/01/01,1000 UTC,0,"19,5","19,1",92.0,91.0
2022/01/01,1100 UTC,"0,2","20,2","19,5",92.0,91.0
2022/01/01,1200 UTC,0,"21,4","20,1",92.0,83.0
2022/01/01,1300 UTC,0,"22,5","21,2",84.0,78.0
2022/01/01,1400 UTC,"0,2","23,4",21,88.0,76.0
2022/01/01,1500 UTC,"1,8","23,7","20,2",92.0,73.0
2022/01/01,1600 UTC,"0,2","22,7","21,7",91.0,79.0
2022/01/01,1700 UTC,0,"22,7","21,1",89.0,81.0
2022/01/01,1800 UTC,"0,6","23,4","21,6",83.0,74.0
2022/01/01,1900 UTC,"1,6","21,6","20,3",92.0,83.0
2022/01/01,2000 UTC,0,"20,6","20,3",92.0,90.0
2022/01/01,2100 UTC,"0,2","20,6","20,5",92.0,90.0
2022/01/01,2200 UTC,"0,6","20,5","20,1",93.0,91.0
2022/01/01,2300 UTC,1,"20,1","19,2",94.0,93.0
2022/01/02,0000 UTC,0,"19,2",19,94.0,93.0
2022/01/02,0100 UTC,0,"19,2","18,7",94.0,94.0
2022/01/02,0200 UTC,0,"18,7","18,6",94.0,94.0
2022/01/02,0300 UTC,0,"18,7","18,5",94.0,94.0
2022/01/02,0400 UTC,0,"18,5","17,7",94.0,94.0
2022/01/02,0500 UTC,0,"17,7","17,3",95.0,94.0
2022/01/02,0600 UTC,0,"17,6","17,3",95.0,95.0
2022/01/02,0700 UTC,0,"17,9","17,6",95.0,95.0
2022/01/02,0800 UTC,0,"17,9","17,6",95.0,94.0
2022/01/02,0900 UTC,0,"17,9","17,7",95.0,94.0
2022/01/02,1000 UTC,0,"18,9","17,9",94.0,94.0
2022/01/02,1100 UTC,0,"20,2","18,9",94.0,92.0
2022/01/02,1200 UTC,"0,2","21,3","20,2",92.0,85.0
2022/01/02,1300 UTC,"0,4","22,3","20,2",92.0,86.0
2022/01/02,1400 UTC,"0,4","22,7","21,4",89.0,82.0
2022/01/02,1500 UTC,0,"23,8","22,2",85.0,77.0
2022/01/02,1600 UTC,"3,4","24,4","21,1",91.0,74.0
2022/01/02,1700 UTC,"0,4","22,4","19,8",92.0,84.0
2022/01/02,1800 UTC,0,"24,2",20,92.0,75.0
2022/01/02,1900 UTC,0,"24,5","22,5",80.0,72.0
2022/01/02,2000 UTC,0,"23,8","22,6",79.0,73.0
2022/01/02,2100 UTC,0,24,"22,8",79.0,72.0
2022/01/02,2200 UTC,0,"22,8","20,9",89.0,79.0
2022/01/02,2300 UTC,3,"20,9","19,6",91.0,88.0
2022/01/03,0000 UTC,"1,8","19,7","19,5",94.0,91.0
2022/01/03,0100 UTC,0,"19,7","19,5",94.0,94.0
2022/01/03,0200 UTC,"0,2","19,6","19,4",94.0,94.0
2022/01/03,0300 UTC,"0,2","19,7","19,6",94.0,94.0
2022/01/03,0400 UTC,0,"19,6","19,5",94.0,94.0
2022/01/03,0500 UTC,"0,6","19,5","19,4",95.0,94.0
2022/01/03,0600 UTC,"0,2","19,4","19,2",95.0,94.0
2022/01/03,0700 UTC,0,"19,2","18,9",95.0,95.0
2022/01/03,0800 UTC,0,19,"18,9",95.0,95.0
2022/01/03,0900 UTC,0,"18,9","18,8",95.0,95.0
2022/01/03,1000 UTC,0,"19,5","18,8",95.0,95.0
2022/01/03,1100 UTC,0,"21,5","19,4",95.0,87.0
2022/01/03,1200 UTC,"0,2","22,9","21,3",88.0,78.0
2022/01/03,1300 UTC,0,"24,3","22,4",82.0,73.0
2022/01/03,1400 UTC,0,26,"23,9",76.0,64.0
2022/01/03,1500 UTC,0,"26,9","24,6",70.0,59.0
2022/01/03,1600 UTC,0,"27,9","25,4",68.0,55.0
2022/01/03,1700 UTC,0,"26,3","23,2",78.0,65.0
2022/01/03,1800 UTC,0,"26,7","23,2",76.0,57.0
2022/01/03,1900 UTC,0,"27,2","25,6",66.0,58.0
2022/01/03,2000 UTC,0,"27,7","25,8",64.0,53.0
2022/01/03,2100 UTC,0,"26,2","22,3",80.0,61.0
2022/01/03,2200 UTC,0,"22,3","21,4",85.0,78.0
2022/01/03,2300 UTC,0,"21,4","20,8",90.0,84.0
2022/01/04,0000 UTC,0,"20,8","20,5",91.0,90.0
2022/01/04,0100 UTC,0,"20,5",20,93.0,90.0
2022/01/04,0200 UTC,0,"20,4","20,1",93.0,92.0
2022/01/04,0300 UTC,0,"20,2",20,93.0,92.0
2022/01/04,0400 UTC,"0,4","20,4","19,9",93.0,92.0
2022/01/04,0500 UTC,"8,8","19,9","18,9",94.0,92.0
2022/01/04,0600 UTC,"0,4","18,9","18,7",94.0,94.0
2022/01/04,0700 UTC,"0,2","18,9","18,6",95.0,94.0
2022/01/04,0800 UTC,0,"19,1","18,9",95.0,95.0
2022/01/04,0900 UTC,0,"19,2",19,95.0,95.0
2022/01/04,1000 UTC,0,"19,5","19,2",95.0,94.0
2022/01/04,1100 UTC,0,"20,2","19,5",94.0,92.0
2022/01/04,1200 UTC,0,"22,4","20,2",92.0,81.0
2022/01/04,1300 UTC,0,"24,8","22,1",84.0,73.0
2022/01/04,1400 UTC,0,"25,6","23,3",79.0,68.0
2022/01/04,1500 UTC,0,"26,7","24,3",73.0,65.0
2022/01/04,1600 UTC,0,"26,1","21,2",88.0,65.0
2022/01/04,1700 UTC,0,24,"21,5",89.0,77.0
2022/01/04,1800 UTC,0,"25,3","23,9",79.0,65.0
2022/01/04,1900 UTC,0,"25,5","23,9",72.0,65.0
2022/01/04,2000 UTC,0,"24,1","23,1",76.0,69.0
2022/01/04,2100 UTC,0,"23,1","22,3",81.0,75.0
2022/01/04,2200 UTC,0,"22,3","21,4",86.0,80.0
2022/01/04,2300 UTC,0,"21,4","20,7",88.0,85.0
2022/01/05,0000 UTC,0,"20,6",20,89.0,88.0
2022/01/05,0100 UTC,0,20,"19,8",91.0,89.0
2022/01/05,0200 UTC,0,"19,9","19,5",92.0,91.0
2022/01/05,0300 UTC,0,"19,5","18,6",93.0,91.0
2022/01/05,0400 UTC,0,"18,6","18,1",94.0,93.0
2022/01/05,0500 UTC,0,"18,1","17,5",94.0,94.0
2022/01/05,0600 UTC,0,"17,5","16,9",94.0,94.0
2022/01/05,0700 UTC,0,17,"16,4",94.0,94.0
2022/01/05,0800 UTC,0,"16,9","16,4",95.0,94.0
2022/01/05,0900 UTC,0,"16,8","15,8",95.0,94.0
2022/01/05,1000 UTC,0,19,"15,8",95.0,94.0
2022/01/05,1100 UTC,0,"21,7","19,1",94.0,80.0
2022/01/05,1200 UTC,0,"23,9","21,7",81.0,71.0
2022/01/05,1300 UTC,0,"24,4","23,3",75.0,69.0
2022/01/05,1400 UTC,0,"26,2","23,9",73.0,62.0
2022/01/05,1500 UTC,0,"27,3","25,4",65.0,58.0
2022/01/05,1600 UTC,0,"28,3","26,9",61.0,52.0
2022/01/05,1700 UTC,0,"28,6","27,1",61.0,49.0
2022/01/05,1800 UTC,0,29,"27,3",55.0,47.0
2022/01/05,1900 UTC,0,"29,3","28,1",54.0,48.0
2022/01/05,2000 UTC,0,"29,1","27,9",54.0,48.0
2022/01/05,2100 UTC,0,"28,4","26,4",60.0,51.0
2022/01/05,2200 UTC,0,"26,5","23,7",73.0,60.0
2022/01/05,2300 UTC,0,"23,7","21,7",84.0,73.0
2022/01/06,0000 UTC,0,"22,6","21,3",86.0,78.0
